recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,uniqueTrackId,sceneId,roadWidth,class
30,190,13706,394,36.04655,-23.11606,324.23928,1.83972,4.52887,0.00164,0.00585,-0.01123,-0.02134,-0.00209,-0.00571,0.00336,0.02387,30190,330,6.0,car
30,190,13708,396,36.0466,-23.11589,324.22299,1.83972,4.52887,0.00061,0.00362,-0.01128,-0.02175,-0.00162,-0.00329,0.00357,0.02424,30190,330,6.0,car
30,190,13710,398,36.04661,-23.11583,324.20511,1.83972,4.52887,-0.00041,0.0015,-0.01109,-0.02127,-0.00121,-0.00098,0.00345,0.02374,30190,330,6.0,car
30,190,13712,400,36.04657,-23.11585,324.17715,1.83972,4.52887,-0.00143,-0.00049,-0.01065,-0.02011,-0.00087,0.00123,0.00314,0.02254,30190,330,6.0,car
30,190,13714,402,36.04649,-23.11596,324.15094,1.83972,4.52887,-0.00245,-0.00236,-0.00988,-0.01835,-0.00061,0.00335,0.00274,0.02066,30190,330,6.0,car
30,190,13716,404,36.04634,-23.11617,324.13791,1.83972,4.52887,-0.00348,-0.00411,-0.00868,-0.01598,-0.00041,0.00537,0.00233,0.01803,30190,330,6.0,car
30,190,13718,406,36.0461,-23.1165,324.13286,1.83972,4.52887,-0.00445,-0.0057,-0.0069,-0.01291,-0.00027,0.00723,0.00197,0.0145,30190,330,6.0,car
30,190,13720,408,36.04573,-23.11701,324.13075,1.83972,4.52887,-0.0053,-0.00704,-0.00446,-0.00908,-0.00017,0.00881,0.0017,0.00997,30190,330,6.0,car
30,190,13722,410,36.04516,-23.11777,324.16781,1.83972,4.52887,-0.00586,-0.00797,-0.00141,-0.00456,-9e-05,0.00989,0.00153,0.00452,30190,330,6.0,car
30,190,13724,412,36.0443,-23.1189,324.22719,1.83972,4.52887,-0.00593,-0.00821,0.00196,0.00026,-1e-05,0.01013,0.00144,-0.00136,30190,330,6.0,car
30,190,13726,414,36.0442,-23.11906,324.27326,1.83972,4.52887,-0.00587,-0.00829,0.00544,0.00515,8e-05,0.01015,0.00141,-0.00736,30190,330,6.0,car
30,190,13728,416,36.04365,-23.11978,324.3029,1.83972,4.52887,-0.00554,-0.00802,0.00933,0.01054,0.00018,0.00974,0.00143,-0.014,30190,330,6.0,car
30,190,13730,418,36.0426,-23.12118,324.32036,1.83972,4.52887,-0.00451,-0.00683,0.01325,0.01602,0.00032,0.00818,0.00142,-0.02074,30190,330,6.0,car
30,190,13732,420,36.04146,-23.12271,324.3399,1.83972,4.52887,-0.00245,-0.0043,0.016,0.02006,0.00052,0.00492,0.0013,-0.02563,30190,330,6.0,car
30,190,13734,422,36.04181,-23.12232,324.34636,1.83972,4.52887,-0.00032,-0.00167,0.01686,0.0218,0.00071,0.00154,0.00099,-0.02755,30190,330,6.0,car
30,190,13736,424,36.04196,-23.12222,324.35656,1.83972,4.52887,0.00157,0.0007,0.01645,0.02208,0.00087,-0.00148,0.0005,-0.02753,30190,330,6.0,car
30,190,13738,426,36.04137,-23.12313,324.37359,1.83972,4.52887,0.00385,0.00366,0.01458,0.02065,0.001,-0.00522,-0.00018,-0.02528,30190,330,6.0,car
30,190,13740,428,36.04169,-23.12293,324.37256,1.83972,4.52887,0.00624,0.00692,0.0103,0.01618,0.00104,-0.00926,-0.00105,-0.01915,30190,330,6.0,car
30,190,13742,430,36.04354,-23.12083,324.35345,1.83972,4.52887,0.00748,0.00892,0.00405,0.00901,0.00088,-0.01161,-0.00196,-0.00968,30190,330,6.0,car
30,190,13744,432,36.046,-23.11806,324.32597,1.83972,4.52887,0.00686,0.00884,-0.00199,0.00157,0.00042,-0.01118,-0.00254,-0.00012,30190,330,6.0,car
30,190,13746,434,36.04659,-23.11705,324.29275,1.83972,4.52887,0.00514,0.00735,-0.00544,-0.00341,-0.00012,-0.00896,-0.00242,0.00594,30190,330,6.0,car
30,190,13748,436,36.04633,-23.11701,324.26968,1.83972,4.52887,0.0037,0.00589,-0.00643,-0.00575,-0.00043,-0.00694,-0.00186,0.00842,30190,330,6.0,car
30,190,13750,438,36.04595,-23.11726,324.27715,1.83972,4.52887,0.00273,0.00479,-0.00599,-0.00632,-0.00058,-0.00548,-0.00118,0.00863,30190,330,6.0,car
30,190,13752,440,36.04541,-23.11779,324.30243,1.83972,4.52887,0.00238,0.00433,-0.00519,-0.00629,-0.0006,-0.00491,-0.00055,0.00814,30190,330,6.0,car
30,190,13754,442,36.04581,-23.11714,324.32303,1.83972,4.52887,0.0021,0.00386,-0.00472,-0.00647,-0.00055,-0.00436,-7e-05,0.00801,30190,330,6.0,car
30,190,13756,444,36.04607,-23.11673,324.34597,1.83972,4.52887,0.00174,0.00324,-0.00438,-0.00656,-0.00047,-0.00365,0.00027,0.00789,30190,330,6.0,car
30,190,13758,446,36.04623,-23.11647,324.3657,1.83972,4.52887,0.00137,0.00258,-0.00402,-0.00642,-0.00039,-0.0029,0.00047,0.00756,30190,330,6.0,car
30,190,13760,448,36.04633,-23.11631,324.38005,1.83972,4.52887,0.00103,0.00195,-0.0036,-0.006,-0.0003,-0.00219,0.00057,0.00698,30190,330,6.0,car
30,190,13762,450,36.04639,-23.11622,324.38579,1.83972,4.52887,0.00072,0.0014,-0.00313,-0.00538,-0.00022,-0.00156,0.00059,0.00619,30190,330,6.0,car
30,190,13764,452,36.04641,-23.11618,324.3761,1.83972,4.52887,0.00048,0.00093,-0.00262,-0.00462,-0.00016,-0.00104,0.00056,0.00528,30190,330,6.0,car
30,190,13766,454,36.04643,-23.11616,324.35302,1.83972,4.52887,0.00028,0.00057,-0.00211,-0.00381,-0.0001,-0.00063,0.0005,0.00432,30190,330,6.0,car
30,190,13768,456,36.04643,-23.11616,324.32593,1.83972,4.52887,0.00014,0.0003,-0.00162,-0.003,-6e-05,-0.00033,0.00043,0.00338,30190,330,6.0,car
30,190,13770,458,36.04643,-23.11617,324.30537,1.83972,4.52887,5e-05,0.00011,-0.00119,-0.00225,-3e-05,-0.00012,0.00035,0.00252,30190,330,6.0,car
30,190,13772,460,36.04642,-23.11618,324.30845,1.83972,4.52887,-0.0,0.0,-0.00081,-0.00159,-0.0,0.0,0.00027,0.00177,30190,330,6.0,car
30,190,13774,462,36.04641,-23.11619,324.31913,1.83972,4.52887,-2e-05,-6e-05,-0.00051,-0.00105,1e-05,6e-05,0.0002,0.00115,30190,330,6.0,car
30,190,13776,464,36.04641,-23.1162,324.33409,1.83972,4.52887,-2e-05,-7e-05,-0.00028,-0.00063,2e-05,7e-05,0.00014,0.00067,30190,330,6.0,car
30,190,13778,466,36.04641,-23.11621,324.34242,1.83972,4.52887,0.0,-4e-05,-0.00013,-0.00033,3e-05,4e-05,9e-05,0.00035,30190,330,6.0,car
30,190,13780,468,36.0464,-23.11622,324.33686,1.83972,4.52887,4e-05,-0.0,-7e-05,-0.00018,3e-05,-2e-05,5e-05,0.00018,30190,330,6.0,car
30,190,13782,470,36.0464,-23.11622,324.32236,1.83972,4.52887,7e-05,5e-05,-9e-05,-0.00015,3e-05,-9e-05,2e-05,0.00018,30190,330,6.0,car
30,190,13784,472,36.04641,-23.11621,324.3105,1.83972,4.52887,0.00011,0.00011,-0.0002,-0.00027,3e-05,-0.00016,-1e-05,0.00034,30190,330,6.0,car
30,190,13786,474,36.04641,-23.11621,324.29985,1.83972,4.52887,0.00014,0.00016,-0.00042,-0.00052,3e-05,-0.00021,-4e-05,0.00067,30190,330,6.0,car
30,190,13788,476,36.04642,-23.1162,324.29647,1.83972,4.52887,0.00016,0.00018,-0.00074,-0.00092,2e-05,-0.00024,-6e-05,0.00118,30190,330,6.0,car
30,190,13790,478,36.04643,-23.11618,324.29321,1.83972,4.52887,0.00014,0.00017,-0.00116,-0.00147,2e-05,-0.00022,-8e-05,0.00187,30190,330,6.0,car
30,190,13792,480,36.04645,-23.11616,324.28185,1.83972,4.52887,9e-05,0.00011,-0.00169,-0.00216,1e-05,-0.00014,-0.00011,0.00274,30190,330,6.0,car
30,190,13794,482,36.04646,-23.11614,324.26636,1.83972,4.52887,-2e-05,-3e-05,-0.00231,-0.00297,0.0,3e-05,-0.00014,0.00376,30190,330,6.0,car
30,190,13796,484,36.04648,-23.11612,324.25588,1.83972,4.52887,-0.00019,-0.00025,-0.00299,-0.00386,-1e-05,0.00032,-0.00017,0.00488,30190,330,6.0,car
30,190,13798,486,36.0465,-23.1161,324.25071,1.83972,4.52887,-0.00045,-0.00059,-0.00369,-0.00478,-2e-05,0.00074,-0.0002,0.00604,30190,330,6.0,car
30,190,13800,488,36.0465,-23.11609,324.24797,1.83972,4.52887,-0.00081,-0.00105,-0.00434,-0.00563,-4e-05,0.00133,-0.00023,0.0071,30190,330,6.0,car
30,190,13802,490,36.0465,-23.11609,324.24868,1.83972,4.52887,-0.00127,-0.00166,-0.00483,-0.00628,-6e-05,0.00209,-0.00025,0.00792,30190,330,6.0,car
30,190,13804,492,36.04648,-23.11612,324.24976,1.83972,4.52887,-0.00184,-0.0024,-0.00504,-0.00656,-9e-05,0.00303,-0.00026,0.00827,30190,330,6.0,car
30,190,13806,494,36.04642,-23.1162,324.23959,1.83972,4.52887,-0.00251,-0.00327,-0.00481,-0.00626,-0.00013,0.00412,-0.00024,0.00789,30190,330,6.0,car
30,190,13808,496,36.0463,-23.11635,324.20754,1.83972,4.52887,-0.00323,-0.00421,-0.00396,-0.00516,-0.00016,0.00531,-0.0002,0.0065,30190,330,6.0,car
30,190,13810,498,36.04611,-23.1166,324.17391,1.83972,4.52887,-0.00395,-0.00515,-0.00233,-0.00303,-0.00019,0.00648,-0.00011,0.00382,30190,330,6.0,car
30,190,13812,500,36.04581,-23.11699,324.14067,1.83972,4.52887,-0.00456,-0.00594,0.00021,0.00027,-0.00021,0.00748,1e-05,-0.00034,30190,330,6.0,car
30,190,13814,502,36.04534,-23.1176,324.13341,1.83972,4.52887,-0.00489,-0.00638,0.00364,0.00474,-0.00023,0.00804,0.00017,-0.00598,30190,330,6.0,car
30,190,13816,504,36.04465,-23.1185,324.16491,1.83972,4.52887,-0.00474,-0.00618,0.00774,0.01008,-0.00023,0.00779,0.00037,-0.01271,30190,330,6.0,car
30,190,13818,506,36.04364,-23.11983,324.22907,1.83972,4.52887,-0.00381,-0.00496,0.01187,0.01546,-0.00019,0.00625,0.00059,-0.01948,30190,330,6.0,car
30,190,13820,508,36.04216,-23.12175,324.30572,1.83972,4.52887,-0.0017,-0.00222,0.01474,0.01921,-9e-05,0.0028,0.00076,-0.0242,30190,330,6.0,car
30,190,13822,510,36.04177,-23.12226,324.34163,1.83972,4.52887,0.00113,0.00147,0.01475,0.01922,6e-05,-0.00185,0.00078,-0.02421,30190,330,6.0,car
30,190,13824,512,36.04297,-23.1207,324.33168,1.83972,4.52887,0.00335,0.00436,0.01189,0.0155,0.00018,-0.0055,0.00062,-0.01952,30190,330,6.0,car
30,190,13826,514,36.04419,-23.1191,324.30998,1.83972,4.52887,0.00445,0.00581,0.00778,0.01013,0.00023,-0.00731,0.0004,-0.01277,30190,330,6.0,car
30,190,13828,516,36.04503,-23.11801,324.28956,1.83972,4.52887,0.00478,0.00622,0.00368,0.0048,0.00024,-0.00784,0.00019,-0.00604,30190,330,6.0,car
30,190,13830,518,36.0456,-23.11727,324.26988,1.83972,4.52887,0.00459,0.00598,0.00024,0.00031,0.00023,-0.00753,1e-05,-0.0004,30190,330,6.0,car
30,190,13832,520,36.04598,-23.11678,324.25331,1.83972,4.52887,0.00409,0.00533,-0.00231,-0.00302,0.00021,-0.00672,-0.00012,0.0038,30190,330,6.0,car
30,190,13834,522,36.04622,-23.11646,324.25333,1.83972,4.52887,0.00345,0.0045,-0.00399,-0.0052,0.00017,-0.00567,-0.0002,0.00655,30190,330,6.0,car
30,190,13836,524,36.04637,-23.11626,324.2623,1.83972,4.52887,0.00277,0.00361,-0.0049,-0.00639,0.00014,-0.00455,-0.00025,0.00805,30190,330,6.0,car
30,190,13838,526,36.04645,-23.11615,324.28048,1.83972,4.52887,0.00212,0.00277,-0.00523,-0.00682,0.00011,-0.00349,-0.00027,0.00859,30190,330,6.0,car
30,190,13840,528,36.0465,-23.11609,324.30045,1.83972,4.52887,0.00154,0.00201,-0.00516,-0.00672,8e-05,-0.00254,-0.00027,0.00847,30190,330,6.0,car
30,190,13842,530,36.04652,-23.11607,324.30835,1.83972,4.52887,0.00105,0.00137,-0.00484,-0.0063,5e-05,-0.00172,-0.00025,0.00794,30190,330,6.0,car
30,190,13844,532,36.04652,-23.11607,324.31278,1.83972,4.52887,0.00064,0.00084,-0.0044,-0.00573,3e-05,-0.00106,-0.00023,0.00722,30190,330,6.0,car
30,190,13846,534,36.04651,-23.11608,324.3057,1.83972,4.52887,0.00031,0.0004,-0.00395,-0.00515,2e-05,-0.00051,-0.0002,0.00648,30190,330,6.0,car
30,190,13848,536,36.0465,-23.11609,324.27711,1.83972,4.52887,4e-05,5e-05,-0.00354,-0.00462,0.0,-6e-05,-0.00018,0.00581,30190,330,6.0,car
30,190,13850,538,36.04649,-23.11611,324.23751,1.83972,4.52887,-0.0002,-0.00026,-0.00321,-0.00418,-1e-05,0.00033,-0.00016,0.00527,30190,330,6.0,car
30,190,13852,540,36.04648,-23.11612,324.21673,1.83972,4.52887,-0.00042,-0.00055,-0.00295,-0.00384,-2e-05,0.00069,-0.00015,0.00484,30190,330,6.0,car
30,190,13854,542,36.04646,-23.11614,324.20074,1.83972,4.52887,-0.00064,-0.00083,-0.00274,-0.00357,-3e-05,0.00104,-0.00013,0.0045,30190,330,6.0,car
30,190,13856,544,36.04644,-23.11617,324.2047,1.83972,4.52887,-0.00086,-0.00113,-0.00253,-0.0033,-4e-05,0.00142,-0.00012,0.00416,30190,330,6.0,car
30,190,13858,546,36.0464,-23.11622,324.20107,1.83972,4.52887,-0.00111,-0.00145,-0.00227,-0.00295,-5e-05,0.00182,-0.00011,0.00372,30190,330,6.0,car
30,190,13860,548,36.04635,-23.11629,324.18627,1.83972,4.52887,-0.00136,-0.00178,-0.00187,-0.00244,-7e-05,0.00224,-9e-05,0.00307,30190,330,6.0,car
30,190,13862,550,36.04626,-23.1164,324.16556,1.83972,4.52887,-0.00161,-0.0021,-0.00129,-0.00168,-8e-05,0.00265,-6e-05,0.00211,30190,330,6.0,car
30,190,13864,552,36.04613,-23.11658,324.16957,1.83972,4.52887,-0.00181,-0.00237,-0.00048,-0.00062,-9e-05,0.00298,-2e-05,0.00078,30190,330,6.0,car
30,190,13866,554,36.04592,-23.11685,324.20677,1.83972,4.52887,-0.00192,-0.0025,0.00054,0.00071,-9e-05,0.00315,3e-05,-0.00089,30190,330,6.0,car
30,190,13868,556,36.04561,-23.11725,324.22902,1.83972,4.52887,-0.00183,-0.00239,0.00163,0.00213,-9e-05,0.00301,8e-05,-0.00268,30190,330,6.0,car
30,190,13870,558,36.04516,-23.11784,324.22866,1.83972,4.52887,-0.00145,-0.00188,0.00249,0.00324,-7e-05,0.00237,0.00012,-0.00408,30190,330,6.0,car
30,190,13872,560,36.04507,-23.11796,324.2082,1.83972,4.52887,-0.00083,-0.00109,0.00261,0.0034,-4e-05,0.00137,0.00013,-0.00429,30190,330,6.0,car
30,190,13874,562,36.04531,-23.11764,324.18838,1.83972,4.52887,-0.00052,-0.00068,0.00224,0.00292,-2e-05,0.00085,0.00011,-0.00368,30190,330,6.0,car
30,190,13876,564,36.04536,-23.11758,324.18816,1.83972,4.52887,-0.00034,-0.00045,0.00178,0.00232,-2e-05,0.00056,9e-05,-0.00292,30190,330,6.0,car
30,190,13878,566,36.04521,-23.11777,324.20156,1.83972,4.52887,-0.00015,-0.00019,0.00127,0.00165,-1e-05,0.00024,6e-05,-0.00208,30190,330,6.0,car
30,190,13880,568,36.04484,-23.11826,324.22001,1.83972,4.52887,0.00025,0.00033,0.00041,0.00053,1e-05,-0.00041,2e-05,-0.00067,30190,330,6.0,car
30,190,13882,570,36.04534,-23.1176,324.24586,1.83972,4.52887,0.00036,0.00046,-0.00095,-0.00124,2e-05,-0.00058,-5e-05,0.00156,30190,330,6.0,car
30,190,13884,572,36.04563,-23.11722,324.26912,1.83972,4.52887,0.0001,0.00012,-0.00222,-0.0029,1e-05,-0.00016,-0.00011,0.00365,30190,330,6.0,car
30,190,13886,574,36.04574,-23.11709,324.28568,1.83972,4.52887,-0.00037,-0.00049,-0.00305,-0.00398,-2e-05,0.00062,-0.00016,0.00501,30190,330,6.0,car
30,190,13888,576,36.04567,-23.11718,324.29467,1.83972,4.52887,-0.00091,-0.00118,-0.00332,-0.00432,-4e-05,0.00149,-0.00017,0.00544,30190,330,6.0,car
30,190,13890,578,36.0454,-23.11752,324.29124,1.83972,4.52887,-0.00134,-0.00175,-0.00311,-0.00405,-7e-05,0.0022,-0.00016,0.00511,30190,330,6.0,car
30,190,13892,580,36.0449,-23.11817,324.2777,1.83972,4.52887,-0.00149,-0.00195,-0.00281,-0.00365,-7e-05,0.00245,-0.00015,0.00461,30190,330,6.0,car
30,190,13894,582,36.04526,-23.11771,324.25229,1.83972,4.52887,-0.00184,-0.0024,-0.00256,-0.00332,-9e-05,0.00302,-0.00014,0.00419,30190,330,6.0,car
30,190,13896,584,36.04535,-23.11759,324.22207,1.83972,4.52887,-0.0024,-0.00314,-0.00178,-0.0023,-0.00012,0.00395,-0.0001,0.00291,30190,330,6.0,car
30,190,13898,586,36.04519,-23.11781,324.20617,1.83972,4.52887,-0.00297,-0.00387,-0.00017,-0.00019,-0.00014,0.00487,-3e-05,0.00025,30190,330,6.0,car
30,190,13900,588,36.04473,-23.1184,324.19329,1.83972,4.52887,-0.00327,-0.00426,0.00226,0.00298,-0.00016,0.00536,9e-05,-0.00374,30190,330,6.0,car
30,190,13902,590,36.04393,-23.11944,324.18808,1.83972,4.52887,-0.003,-0.00391,0.00502,0.00659,-0.00015,0.00492,0.00021,-0.00828,30190,330,6.0,car
30,190,13904,592,36.04267,-23.12109,324.19001,1.83972,4.52887,-0.00179,-0.00233,0.00705,0.00924,-9e-05,0.00293,0.0003,-0.01162,30190,330,6.0,car
30,190,13906,594,36.04251,-23.1213,324.20644,1.83972,4.52887,-0.0001,-0.00012,0.00705,0.00926,-1e-05,0.00016,0.0003,-0.01164,30190,330,6.0,car
30,190,13908,596,36.04343,-23.1201,324.21587,1.83972,4.52887,0.00091,0.00121,0.00542,0.00714,3e-05,-0.00152,0.00022,-0.00896,30190,330,6.0,car
30,190,13910,598,36.04381,-23.1196,324.23647,1.83972,4.52887,0.00144,0.00191,0.00323,0.00428,5e-05,-0.00239,0.00012,-0.00537,30190,330,6.0,car
30,190,13912,600,36.04427,-23.119,324.24739,1.83972,4.52887,0.00165,0.00219,0.00085,0.00116,5e-05,-0.00274,1e-05,-0.00144,30190,330,6.0,car
30,190,13914,602,36.04487,-23.11822,324.2473,1.83972,4.52887,0.00121,0.00164,-0.00103,-0.00131,2e-05,-0.00204,-7e-05,0.00167,30190,330,6.0,car
30,190,13916,604,36.0451,-23.11791,324.22389,1.83972,4.52887,0.00046,0.00068,-0.00177,-0.00233,-2e-05,-0.00082,-7e-05,0.00293,30190,330,6.0,car
30,190,13918,606,36.04502,-23.11802,324.18662,1.83972,4.52887,-0.00029,-0.00029,-0.00122,-0.0017,-6e-05,0.00041,1e-05,0.0021,30190,330,6.0,car
30,190,13920,608,36.04459,-23.11857,324.16725,1.83972,4.52887,-0.00072,-0.00085,0.00033,0.0002,-9e-05,0.00111,0.00015,-0.00035,30190,330,6.0,car
30,190,13922,610,36.04378,-23.11963,324.16832,1.83972,4.52887,-0.0005,-0.00055,0.00212,0.00238,-8e-05,0.00074,0.00033,-0.00317,30190,330,6.0,car
30,190,13924,612,36.04364,-23.11981,324.16009,1.83972,4.52887,8e-05,0.00019,0.00331,0.00372,-5e-05,-0.0002,0.0005,-0.00496,30190,330,6.0,car
30,190,13926,614,36.04357,-23.1199,324.1476,1.83972,4.52887,0.00093,0.00126,0.00349,0.00371,1e-05,-0.00157,0.00065,-0.00505,30190,330,6.0,car
30,190,13928,616,36.04355,-23.11991,324.15165,1.83972,4.52887,0.00174,0.00227,0.0026,0.00226,8e-05,-0.00286,0.00078,-0.00335,30190,330,6.0,car
30,190,13930,618,36.0436,-23.11983,324.174,1.83972,4.52887,0.00267,0.00339,0.00035,-0.00098,0.00018,-0.00431,0.00086,0.00059,30190,330,6.0,car
30,190,13932,620,36.04429,-23.11893,324.18589,1.83972,4.52887,0.00313,0.00387,-0.0032,-0.00594,0.00028,-0.00497,0.00088,0.00669,30190,330,6.0,car
30,190,13934,622,36.04513,-23.11783,324.18105,1.83972,4.52887,0.00274,0.00318,-0.00717,-0.0114,0.00036,-0.00419,0.00086,0.01344,30190,330,6.0,car
30,190,13936,624,36.04566,-23.11714,324.17085,1.83972,4.52887,0.00172,0.00163,-0.01069,-0.0162,0.00044,-0.00233,0.00082,0.01939,30190,330,6.0,car
30,190,13938,626,36.04594,-23.11678,324.16063,1.83972,4.52887,0.00026,-0.00055,-0.01327,-0.01963,0.00053,0.0003,0.00074,0.02368,30190,330,6.0,car
30,190,13940,628,36.04599,-23.11673,324.14216,1.83972,4.52887,-0.00148,-0.00314,-0.01465,-0.02127,0.00064,0.00341,0.00059,0.02582,30190,330,6.0,car
30,190,13942,630,36.04582,-23.117,324.12827,1.83972,4.52887,-0.00332,-0.0059,-0.01471,-0.02087,0.00076,0.00673,0.00031,0.02553,30190,330,6.0,car
30,190,13944,632,36.04538,-23.11765,324.12719,1.83972,4.52887,-0.00508,-0.00854,-0.0135,-0.01838,0.00089,0.0099,-0.00016,0.02281,30190,330,6.0,car
30,190,13946,634,36.0446,-23.11879,324.13523,1.83972,4.52887,-0.00651,-0.01071,-0.01127,-0.01407,0.001,0.0125,-0.00089,0.018,30190,330,6.0,car
30,190,13948,636,36.04452,-23.11909,324.14746,1.83972,4.52887,-0.00798,-0.01281,-0.0081,-0.00799,0.00103,0.01505,-0.00188,0.01123,30190,330,6.0,car
30,190,13950,638,36.04394,-23.12013,324.16759,1.83972,4.52887,-0.00932,-0.01452,-0.0035,0.00045,0.00094,0.01723,-0.0031,0.00169,30190,330,6.0,car
30,190,13952,640,36.04334,-23.12133,324.18523,1.83972,4.52887,-0.01028,-0.01537,0.00262,0.01114,0.00065,0.01848,-0.0044,-0.01057,30190,330,6.0,car
30,190,13954,642,36.04263,-23.12285,324.22699,1.83972,4.52887,-0.01094,-0.01528,0.01061,0.02409,6e-05,0.0188,-0.00547,-0.02575,30190,330,6.0,car
30,190,13956,644,36.04112,-23.12565,324.29196,1.83972,4.52887,-0.01056,-0.0131,0.02036,0.03827,-0.00093,0.0168,-0.0058,-0.04296,30190,330,6.0,car
30,190,13958,646,36.0379,-23.13067,324.39331,1.83972,4.52887,-0.00796,-0.00714,0.03026,0.05016,-0.00231,0.01044,-0.0046,-0.0584,30190,330,6.0,car
30,190,13960,648,36.03466,-23.13361,324.36311,1.83972,4.52887,-0.00205,0.00267,0.03587,0.05328,-0.00322,-0.00098,-0.00189,-0.0642,30190,330,6.0,car
30,190,13962,650,36.03569,-23.13077,324.26016,1.83972,4.52887,0.004,0.01127,0.03465,0.04595,-0.00334,-0.01149,0.00128,-0.05753,30190,330,6.0,car
30,190,13964,652,36.03722,-23.12764,324.16475,1.83972,4.52887,0.00881,0.01726,0.0282,0.03173,-0.00297,-0.01915,0.00428,-0.04223,30190,330,6.0,car
30,190,13966,654,36.04017,-23.12315,324.10631,1.83972,4.52887,0.01155,0.01986,0.01882,0.01442,-0.00229,-0.02286,0.0068,-0.02272,30190,330,6.0,car
30,190,13968,656,36.04202,-23.11995,324.06446,1.83972,4.52887,0.0126,0.01956,0.00915,-0.00207,-0.00128,-0.02324,0.00862,-0.0037,30190,330,6.0,car
30,190,13970,658,36.04304,-23.11759,324.02115,1.83972,4.52887,0.01274,0.01721,0.00024,-0.01547,0.0002,-0.02141,0.00928,0.01238,30190,330,6.0,car
30,190,13972,660,36.04412,-23.11633,323.98761,1.83972,4.52887,0.0123,0.01361,-0.00806,-0.02469,0.00194,-0.01824,0.008,0.02471,30190,330,6.0,car
30,190,13974,662,36.04542,-23.11595,323.97626,1.83972,4.52887,0.01084,0.00983,-0.01536,-0.03008,0.00298,-0.01432,0.00526,0.03336,30190,330,6.0,car
30,190,13976,664,36.04639,-23.11584,323.98602,1.83972,4.52887,0.00866,0.00614,-0.02117,-0.03256,0.0034,-0.01006,0.00202,0.03879,30190,330,6.0,car
30,190,13978,666,36.04715,-23.11595,323.99204,1.83972,4.52887,0.00594,0.00269,-0.02522,-0.033,0.00322,-0.00566,-0.001,0.04153,30190,330,6.0,car
30,190,13980,668,36.04783,-23.11628,323.99671,1.83972,4.52887,0.00272,-0.00042,-0.0272,-0.03215,0.00245,-0.00126,-0.00311,0.04199,30190,330,6.0,car
30,190,13982,670,36.04852,-23.11687,324.00473,1.83972,4.52887,-0.00101,-0.00309,-0.0265,-0.03068,0.00099,0.00309,-0.00341,0.0404,30190,330,6.0,car
30,190,13984,672,36.04778,-23.11665,324.0025,1.83972,4.52887,-0.00442,-0.00589,-0.02279,-0.0288,-0.00011,0.00737,-0.00151,0.03669,30190,330,6.0,car
30,190,13986,674,36.04706,-23.11674,324.00668,1.83972,4.52887,-0.00721,-0.00893,-0.01668,-0.02574,-0.00059,0.01146,0.00163,0.03063,30190,330,6.0,car
30,190,13988,676,36.04627,-23.11719,324.03303,1.83972,4.52887,-0.00934,-0.01201,-0.00855,-0.02078,-0.00051,0.01521,0.00529,0.02183,30190,330,6.0,car
30,190,13990,678,36.04531,-23.11806,324.071,1.83972,4.52887,-0.01066,-0.01483,0.00136,-0.01339,7e-05,0.01826,0.00896,0.01004,30190,330,6.0,car
30,190,13992,680,36.04405,-23.11952,324.13901,1.83972,4.52887,-0.01089,-0.01693,0.01268,-0.00345,0.00109,0.0201,0.0123,-0.00464,30190,330,6.0,car
30,190,13994,682,36.04235,-23.12177,324.2175,1.83972,4.52887,-0.00961,-0.01764,0.02459,0.00845,0.00252,0.01993,0.01501,-0.02124,30190,330,6.0,car
30,190,13996,684,36.03999,-23.12515,324.27592,1.83972,4.52887,-0.00622,-0.01604,0.03537,0.02047,0.00432,0.01665,0.01677,-0.03727,30190,330,6.0,car
30,190,13998,686,36.03841,-23.12787,324.30257,1.83972,4.52887,-0.00085,-0.01207,0.04249,0.02957,0.00636,0.0103,0.01725,-0.04881,30190,330,6.0,car
30,190,14000,688,36.03799,-23.12956,324.2816,1.83972,4.52887,0.00556,-0.00666,0.04423,0.03356,0.0084,0.00217,0.01632,-0.05307,30190,330,6.0,car
30,190,14002,690,36.03928,-23.12974,324.26209,1.83972,4.52887,0.01182,-0.00085,0.04008,0.03131,0.01009,-0.00621,0.01424,-0.04882,30190,330,6.0,car
30,190,14004,692,36.04247,-23.12846,324.26178,1.83972,4.52887,0.01619,0.00377,0.03172,0.02363,0.01094,-0.01251,0.01195,-0.03771,30190,330,6.0,car
30,190,14006,694,36.04553,-23.12727,324.28559,1.83972,4.52887,0.01831,0.0071,0.02238,0.01204,0.01072,-0.01645,0.01115,-0.02284,30190,330,6.0,car
30,190,14008,696,36.04661,-23.12434,324.30566,1.83972,4.52887,0.01966,0.00792,0.01374,-0.0015,0.01134,-0.0179,0.01204,-0.0068,30190,330,6.0,car
30,190,14010,698,36.04763,-23.12177,324.29333,1.83972,4.52887,0.02081,0.00581,0.00513,-0.0133,0.01351,-0.01687,0.01193,0.0078,30190,330,6.0,car
30,190,14012,700,36.04897,-23.12056,324.27156,1.83972,4.52887,0.0216,0.00196,-0.00429,-0.02063,0.0164,-0.0142,0.00856,0.01925,30190,330,6.0,car
