recordingId,trackId,frame,trackLifetime,xCenter,yCenter,heading,width,length,xVelocity,yVelocity,xAcceleration,yAcceleration,lonVelocity,latVelocity,lonAcceleration,latAcceleration,uniqueTrackId,sceneId,roadWidth
30,14,1898,970,55.25432,-46.15357,317.79486,0.0,0.0,1.06755,-1.10844,-0.02606,0.0152,1.53542,0.1039,-0.02952,0.00625,30014,340,20.0
30,14,1900,972,55.339,-46.24231,317.69148,0.0,0.0,1.06628,-1.10344,-0.00466,0.03054,1.5313,0.09829,-0.02401,-0.01945,30014,340,20.0
30,14,1902,974,55.42288,-46.32917,317.60162,0.0,0.0,1.0677,-1.09801,0.01539,0.0408,1.52884,0.09092,-0.01614,-0.04051,30014,340,20.0
30,14,1904,976,55.50782,-46.41558,317.52552,0.0,0.0,1.07139,-1.09294,0.03256,0.04756,1.52826,0.08266,-0.0081,-0.05706,30014,340,20.0
30,14,1906,978,55.5946,-46.50227,317.46323,0.0,0.0,1.07596,-1.08795,0.04659,0.05217,1.52833,0.07423,-0.00094,-0.06994,30014,340,20.0
30,14,1908,980,55.68215,-46.58871,317.41466,0.0,0.0,1.08051,-1.08301,0.05884,0.05538,1.52841,0.06622,0.00585,-0.08059,30014,340,20.0
30,14,1910,982,55.76909,-46.67518,317.37963,0.0,0.0,1.08557,-1.07788,0.07063,0.05753,1.52869,0.05808,0.01302,-0.09016,30014,340,20.0
30,14,1912,984,55.85572,-46.76162,317.35783,0.0,0.0,1.09181,-1.07233,0.08209,0.05845,1.52955,0.04919,0.0208,-0.0986,30014,340,20.0
30,14,1914,986,55.9423,-46.84719,317.34885,0.0,0.0,1.09967,-1.06664,0.09245,0.05777,1.53149,0.03944,0.02885,-0.10512,30014,340,20.0
30,14,1916,988,56.02992,-46.93203,317.35217,0.0,0.0,1.10902,-1.06123,0.10045,0.0556,1.53469,0.02922,0.03622,-0.10895,30014,340,20.0
30,14,1918,990,56.11898,-47.01665,317.3672,0.0,0.0,1.11907,-1.05615,0.10548,0.05224,1.53864,0.01907,0.04223,-0.10987,30014,340,20.0
30,14,1920,992,56.20862,-47.10079,317.39332,0.0,0.0,1.1296,-1.05145,0.1074,0.04782,1.5432,0.00919,0.04668,-0.1079,30014,340,20.0
30,14,1922,994,56.29878,-47.18433,317.42986,0.0,0.0,1.1406,-1.0474,0.10578,0.04263,1.54855,-0.00025,0.04907,-0.10296,30014,340,20.0
30,14,1924,996,56.38998,-47.26775,317.47617,0.0,0.0,1.15187,-1.04409,0.09985,0.03723,1.55462,-0.00906,0.04843,-0.09493,30014,340,20.0
30,14,1926,998,56.48224,-47.35088,317.53162,0.0,0.0,1.16274,-1.04135,0.08916,0.03189,1.5608,-0.01691,0.04424,-0.08372,30014,340,20.0
30,14,1928,1000,56.57644,-47.43398,317.59559,0.0,0.0,1.1723,-1.03918,0.07372,0.02691,1.56641,-0.02321,0.03629,-0.06958,30014,340,20.0
30,14,1930,1002,56.67094,-47.51659,317.66756,0.0,0.0,1.18001,-1.03774,0.05443,0.02264,1.57117,-0.02751,0.02499,-0.05339,30014,340,20.0
30,14,1932,1004,56.76743,-47.6005,317.74708,0.0,0.0,1.18501,-1.03613,0.03236,0.01909,1.57383,-0.02988,0.01112,-0.03589,30014,340,20.0
30,14,1934,1006,56.86483,-47.68429,317.83377,0.0,0.0,1.18623,-1.03394,0.01017,0.015,1.5733,-0.02994,-0.00253,-0.01794,30014,340,20.0
30,14,1936,1008,56.96131,-47.76778,317.92739,0.0,0.0,1.18421,-1.0314,-0.00926,0.00916,1.57015,-0.02789,-0.01301,-0.0006,30014,340,20.0
30,14,1938,1010,57.05659,-47.85058,318.02776,0.0,0.0,1.18003,-1.02904,-0.02418,0.00072,1.56551,-0.02411,-0.01846,0.01564,30014,340,20.0
30,14,1940,1012,57.15105,-47.93263,318.13481,0.0,0.0,1.17453,-1.02746,-0.03392,-0.0106,1.5604,-0.01869,-0.01818,0.03053,30014,340,20.0
30,14,1942,1014,57.24507,-48.01414,318.24854,0.0,0.0,1.16816,-1.02729,-0.03814,-0.02438,1.55557,-0.01148,-0.01222,0.04359,30014,340,20.0
30,14,1944,1016,57.33773,-48.09489,318.36901,0.0,0.0,1.16188,-1.02929,-0.03687,-0.03945,1.55223,-0.00254,-0.00135,0.05398,30014,340,20.0
30,14,1946,1018,57.42926,-48.17514,318.49636,0.0,0.0,1.15668,-1.03416,-0.03109,-0.05364,1.55155,0.008,0.01226,0.06077,30014,340,20.0
30,14,1948,1020,57.52033,-48.25584,318.63076,0.0,0.0,1.15308,-1.042,-0.02241,-0.06401,1.55401,0.0199,0.02549,0.06284,30014,340,20.0
30,14,1950,1022,57.61097,-48.33802,318.77241,0.0,0.0,1.15139,-1.05189,-0.01262,-0.06793,1.55921,0.0323,0.03528,0.0594,30014,340,20.0
30,14,1952,1024,57.70163,-48.4227,318.92149,0.0,0.0,1.1517,-1.06207,-0.00369,-0.06418,1.56604,0.04383,0.03939,0.05081,30014,340,20.0
30,14,1954,1026,57.79403,-48.50885,319.07809,0.0,0.0,1.15277,-1.07119,0.00324,-0.05323,1.5727,0.0543,0.03732,0.0381,30014,340,20.0
30,14,1956,1028,57.88614,-48.595,319.24222,0.0,0.0,1.15435,-1.079,0.00828,-0.03591,1.57883,0.06369,0.02972,0.0218,30014,340,20.0
30,14,1958,1030,57.97948,-48.68262,319.41377,0.0,0.0,1.15581,-1.08469,0.01167,-0.01277,1.58344,0.07179,0.01717,0.00211,30014,340,20.0
30,14,1960,1032,58.07289,-48.77122,319.5925,0.0,0.0,1.15675,-1.08709,0.01453,0.01452,1.58549,0.07794,0.00166,-0.02048,30014,340,20.0
30,14,1962,1034,58.16575,-48.85991,319.77802,0.0,0.0,1.15759,-1.0858,0.0178,0.04368,1.58503,0.08155,-0.01462,-0.04485,30014,340,20.0
30,14,1964,1036,58.25829,-48.94781,319.96976,0.0,0.0,1.15873,-1.08113,0.02168,0.07269,1.58262,0.08254,-0.03016,-0.0696,30014,340,20.0
30,14,1966,1038,58.35091,-49.03479,320.16696,0.0,0.0,1.16032,-1.07346,0.02602,0.10016,1.57863,0.08108,-0.04417,-0.09358,30014,340,20.0
30,14,1968,1040,58.44376,-49.12049,320.3682,0.0,0.0,1.16231,-1.06338,0.03069,0.1253,1.57345,0.07759,-0.05628,-0.11608,30014,340,20.0
30,14,1970,1042,58.53679,-49.2053,320.571,0.0,0.0,1.16473,-1.0512,0.03562,0.14785,1.56729,0.07222,-0.06639,-0.13682,30014,340,20.0
30,14,1972,1044,58.63003,-49.28906,320.77437,0.0,0.0,1.16759,-1.03713,0.04072,0.16758,1.56034,0.06507,-0.07443,-0.15557,30014,340,20.0
30,14,1974,1046,58.72351,-49.37163,320.9773,0.0,0.0,1.1709,-1.02139,0.04593,0.18425,1.55277,0.05628,-0.08033,-0.17207,30014,340,20.0
30,14,1976,1048,58.81728,-49.45288,321.17878,0.0,0.0,1.17468,-1.00424,0.05119,0.19764,1.54475,0.04601,-0.08402,-0.18607,30014,340,20.0
30,14,1978,1050,58.91137,-49.53272,321.37781,0.0,0.0,1.17892,-0.98594,0.05642,0.2075,1.53647,0.03443,-0.08544,-0.19734,30014,340,20.0
30,14,1980,1052,59.00581,-49.61107,321.57338,0.0,0.0,1.18361,-0.96678,0.06156,0.21362,1.52811,0.02175,-0.08454,-0.20561,30014,340,20.0
30,14,1982,1054,59.10065,-49.68785,321.7645,0.0,0.0,1.18876,-0.94706,0.06653,0.21574,1.51988,0.00817,-0.08127,-0.21063,30014,340,20.0
30,14,1984,1056,59.19591,-49.76306,321.95015,0.0,0.0,1.19435,-0.92712,0.07126,0.21366,1.51195,-0.00605,-0.07557,-0.21217,30014,340,20.0
30,14,1986,1058,59.29164,-49.83667,322.12933,0.0,0.0,1.20035,-0.90728,0.0757,0.20712,1.50452,-0.02067,-0.06739,-0.20997,30014,340,20.0
30,14,1988,1060,59.38786,-49.90871,322.30103,0.0,0.0,1.20675,-0.88791,0.07976,0.1959,1.49779,-0.03539,-0.05669,-0.20378,30014,340,20.0
30,14,1990,1062,59.48461,-49.97925,322.46426,0.0,0.0,1.2135,-0.8694,0.08338,0.17978,1.49196,-0.04993,-0.04341,-0.19335,30014,340,20.0
30,14,1992,1064,59.58191,-50.04835,322.61801,0.0,0.0,1.22058,-0.85213,0.08648,0.1585,1.48723,-0.06394,-0.02751,-0.17845,30014,340,20.0
30,14,1994,1066,59.67966,-50.11585,322.76045,0.0,0.0,1.22801,-0.83669,0.08896,0.13197,1.48395,-0.07703,-0.00904,-0.15889,30014,340,20.0
30,14,1996,1068,59.77807,-50.18058,322.88994,0.0,0.0,1.23575,-0.82444,0.09059,0.10082,1.48291,-0.08811,0.01141,-0.13506,30014,340,20.0
30,14,1998,1070,59.87648,-50.2439,323.00488,0.0,0.0,1.24403,-0.81657,0.09101,0.06746,1.48496,-0.09641,0.03209,-0.10864,30014,340,20.0
30,14,2000,1072,59.9754,-50.30705,323.10436,0.0,0.0,1.25305,-0.81303,0.0892,0.0347,1.49021,-0.10207,0.0505,-0.08131,30014,340,20.0
30,14,2002,1074,60.075,-50.37031,323.18898,0.0,0.0,1.26263,-0.81355,0.08397,0.00508,1.49834,-0.1052,0.06418,-0.05438,30014,340,20.0
30,14,2004,1076,60.17604,-50.43564,323.25691,0.0,0.0,1.27215,-0.81658,0.07426,-0.01991,1.50791,-0.10668,0.07141,-0.02847,30014,340,20.0
30,14,2006,1078,60.27897,-50.50218,323.30783,0.0,0.0,1.28032,-0.82077,0.06008,-0.04078,1.51706,-0.10687,0.07254,-0.0032,30014,340,20.0
30,14,2008,1080,60.38327,-50.56888,323.34164,0.0,0.0,1.28602,-0.8258,0.0429,-0.05884,1.52469,-0.10534,0.06955,0.02159,30014,340,20.0
30,14,2010,1082,60.48724,-50.63583,323.35842,0.0,0.0,1.28946,-0.83176,0.02448,-0.07502,1.53105,-0.10217,0.06442,0.04558,30014,340,20.0
30,14,2012,1084,60.59184,-50.70437,323.3585,0.0,0.0,1.29037,-0.83778,0.00628,-0.09062,1.53537,-0.09788,0.05913,0.06897,30014,340,20.0
30,14,2014,1086,60.69584,-50.77353,323.34234,0.0,0.0,1.28914,-0.84348,-0.01022,-0.108,1.53775,-0.093,0.05628,0.09274,30014,340,20.0
30,14,2016,1088,60.79917,-50.8423,323.31062,0.0,0.0,1.28628,-0.84974,-0.02416,-0.12916,1.53915,-0.08713,0.0578,0.118,30014,340,20.0
30,14,2018,1090,60.90159,-50.91076,323.26416,0.0,0.0,1.28255,-0.85744,-0.0354,-0.15514,1.54069,-0.07997,0.06443,0.14551,30014,340,20.0
30,14,2020,1092,61.00408,-50.97862,323.20396,0.0,0.0,1.27807,-0.86806,-0.04428,-0.18561,1.54338,-0.0704,0.07572,0.17516,30014,340,20.0
30,14,2022,1094,61.10663,-51.04673,323.13121,0.0,0.0,1.27262,-0.88254,-0.0506,-0.21887,1.54762,-0.0575,0.09084,0.20546,30014,340,20.0
30,14,2024,1096,61.20813,-51.11549,323.04729,0.0,0.0,1.26662,-0.90163,-0.05395,-0.25228,1.55422,-0.04091,0.10854,0.23404,30014,340,20.0
30,14,2026,1098,61.30864,-51.18536,322.95376,0.0,0.0,1.26084,-0.92578,-0.05464,-0.28233,1.56408,-0.0207,0.12648,0.25826,30014,340,20.0
30,14,2028,1100,61.40862,-51.25773,322.85232,0.0,0.0,1.25559,-0.95454,-0.05344,-0.30509,1.57723,0.00263,0.14164,0.27546,30014,340,20.0
30,14,2030,1102,61.50812,-51.33359,322.74479,0.0,0.0,1.25105,-0.98644,-0.05128,-0.31748,1.59293,0.02781,0.15137,0.28374,30014,340,20.0
30,14,2032,1104,61.60742,-51.41358,322.633,0.0,0.0,1.24734,-1.01941,-0.04921,-0.31803,1.61004,0.05316,0.15391,0.28263,30014,340,20.0
30,14,2034,1106,61.70739,-51.49608,322.51874,0.0,0.0,1.24361,-1.05231,-0.0476,-0.30649,1.6272,0.07832,0.14873,0.27218,30014,340,20.0
30,14,2036,1108,61.80654,-51.58104,322.4037,0.0,0.0,1.24004,-1.0844,-0.04624,-0.28243,1.64411,0.10266,0.13567,0.25199,30014,340,20.0
30,14,2038,1110,61.90642,-51.67036,322.28942,0.0,0.0,1.2362,-1.11341,-0.04503,-0.24618,1.65902,0.12468,0.11496,0.2223,30014,340,20.0
30,14,2040,1112,62.00592,-51.76243,322.17722,0.0,0.0,1.23174,-1.13764,-0.04293,-0.19992,1.67059,0.14331,0.08869,0.18424,30014,340,20.0
30,14,2042,1114,62.10442,-51.85662,322.06818,0.0,0.0,1.22725,-1.1562,-0.03916,-0.14638,1.67873,0.15753,0.05909,0.13953,30014,340,20.0
30,14,2044,1116,62.20179,-51.95193,321.96305,0.0,0.0,1.22346,-1.16844,-0.03383,-0.08864,1.68357,0.16642,0.02798,0.09066,30014,340,20.0
30,14,2046,1118,62.29845,-52.0474,321.86224,0.0,0.0,1.22095,-1.17449,-0.02793,-0.02951,1.68563,0.16977,-0.00374,0.04046,30014,340,20.0
30,14,2048,1120,62.39478,-52.14259,321.76581,0.0,0.0,1.21987,-1.17476,-0.0229,0.02895,1.68522,0.16781,-0.03591,-0.00857,30014,340,20.0
30,14,2050,1122,62.49166,-52.23748,321.67346,0.0,0.0,1.21988,-1.16957,-0.02021,0.08531,1.68228,0.16102,-0.06876,-0.05439,30014,340,20.0
30,14,2052,1124,62.58968,-52.33202,321.58455,0.0,0.0,1.21989,-1.1589,-0.02031,0.13808,1.67591,0.15004,-0.10171,-0.09556,30014,340,20.0
30,14,2054,1126,62.68786,-52.4255,321.49729,0.0,0.0,1.21934,-1.14309,-0.02261,0.18561,1.66587,0.13546,-0.13325,-0.13118,30014,340,20.0
30,14,2056,1128,62.78599,-52.51754,321.4082,0.0,0.0,1.21807,-1.12257,-0.02628,0.22627,1.65228,0.11762,-0.16168,-0.16046,30014,340,20.0
30,14,2058,1130,62.88398,-52.60779,321.3164,0.0,0.0,1.21599,-1.09793,-0.03051,0.25839,1.63544,0.09704,-0.18531,-0.18263,30014,340,20.0
30,14,2060,1132,62.98179,-52.69595,321.22097,0.0,0.0,1.21306,-1.06987,-0.0345,0.2803,1.61574,0.07428,-0.20245,-0.19691,30014,340,20.0
30,14,2062,1134,63.07934,-52.78178,321.12102,0.0,0.0,1.20932,-1.03925,-0.03743,0.29036,1.59374,0.04997,-0.21139,-0.20254,30014,340,20.0
30,14,2064,1136,63.17653,-52.86418,321.01588,0.0,0.0,1.20489,-1.00743,-0.03851,0.28705,1.57036,0.02509,-0.21052,-0.19891,30014,340,20.0
30,14,2066,1138,63.27314,-52.94231,320.905,0.0,0.0,1.20013,-0.97709,-0.03711,0.2707,1.54758,0.00151,-0.1995,-0.18669,30014,340,20.0
30,14,2068,1140,63.36945,-53.01834,320.78687,0.0,0.0,1.19512,-0.9493,-0.03264,0.24296,1.52613,-0.02004,-0.17889,-0.16761,30014,340,20.0
30,14,2070,1142,63.46484,-53.09208,320.66024,0.0,0.0,1.19044,-0.92485,-0.02465,0.20527,1.50696,-0.03936,-0.14919,-0.14313,30014,340,20.0
30,14,2072,1144,63.55931,-53.16315,320.52344,0.0,0.0,1.18693,-0.90519,-0.01347,0.15965,1.49166,-0.0559,-0.1119,-0.11466,30014,340,20.0
30,14,2074,1146,63.65264,-53.2321,320.37516,0.0,0.0,1.18544,-0.89156,-0.0003,0.10922,1.48167,-0.06932,-0.06989,-0.08394,30014,340,20.0
30,14,2076,1148,63.74575,-53.30022,320.21428,0.0,0.0,1.18638,-0.88425,0.01288,0.05762,1.47751,-0.07969,-0.02698,-0.05251,30014,340,20.0
30,14,2078,1150,63.83905,-53.36801,320.03983,0.0,0.0,1.18973,-0.88341,0.02381,0.00859,1.47929,-0.08698,0.01274,-0.02187,30014,340,20.0
30,14,2080,1152,63.93335,-53.43725,319.85111,0.0,0.0,1.19485,-0.88784,0.03057,-0.03477,1.48577,-0.09177,0.04578,0.00686,30014,340,20.0
30,14,2082,1154,64.02829,-53.50767,319.64761,0.0,0.0,1.20107,-0.89645,0.0319,-0.07062,1.49575,-0.09452,0.07003,0.03316,30014,340,20.0
30,14,2084,1156,64.12483,-53.57962,319.42902,0.0,0.0,1.20734,-0.90791,0.02711,-0.09821,1.50759,-0.09559,0.08447,0.05697,30014,340,20.0
30,14,2086,1158,64.22232,-53.65331,319.19524,0.0,0.0,1.21246,-0.92109,0.01682,-0.11765,1.51968,-0.09512,0.08961,0.07806,30014,340,20.0
30,14,2088,1160,64.31949,-53.72815,318.94638,0.0,0.0,1.21649,-0.93508,0.00169,-0.12974,1.53148,-0.09381,0.08649,0.09673,30014,340,20.0
30,14,2090,1162,64.41779,-53.8044,318.68269,0.0,0.0,1.2188,-0.94924,-0.01798,-0.13545,1.54212,-0.09175,0.07593,0.1136,30014,340,20.0
30,14,2092,1164,64.51797,-53.88249,318.40461,0.0,0.0,1.21753,-0.96258,-0.04026,-0.1362,1.54956,-0.08841,0.06031,0.12859,30014,340,20.0
30,14,2094,1166,64.61746,-53.9617,318.11275,0.0,0.0,1.21259,-0.9745,-0.06197,-0.13415,1.55336,-0.08413,0.04343,0.14124,30014,340,20.0
30,14,2096,1168,64.71581,-54.04185,317.80786,0.0,0.0,1.20449,-0.98478,-0.08037,-0.13157,1.5538,-0.07933,0.02882,0.15146,30014,340,20.0
30,14,2098,1170,64.81212,-54.12236,317.49085,0.0,0.0,1.19453,-0.99375,-0.0939,-0.13056,1.55206,-0.07459,0.019,0.15969,30014,340,20.0
30,14,2100,1172,64.90695,-54.20311,317.16273,0.0,0.0,1.18383,-1.00189,-0.10241,-0.13267,1.54929,-0.07023,0.01511,0.16692,30014,340,20.0
30,14,2102,1174,65.00038,-54.28349,316.82463,0.0,0.0,1.17309,-1.01012,-0.10652,-0.13874,1.54666,-0.06602,0.01725,0.17406,30014,340,20.0
30,14,2104,1176,65.09234,-54.36389,316.4778,0.0,0.0,1.16325,-1.01952,-0.10761,-0.14832,1.54556,-0.0618,0.02411,0.18166,30014,340,20.0
30,14,2106,1178,65.18387,-54.44481,316.12357,0.0,0.0,1.15439,-1.03054,-0.10751,-0.1603,1.5464,-0.05726,0.0336,0.19006,30014,340,20.0
30,14,2108,1180,65.27507,-54.52767,315.76339,0.0,0.0,1.14623,-1.0429,-0.10758,-0.1736,1.54879,-0.05244,0.04403,0.19943,30014,340,20.0
30,14,2110,1182,65.36548,-54.61048,315.39882,0.0,0.0,1.13875,-1.05691,-0.10889,-0.18776,1.55293,-0.04706,0.05431,0.21014,30014,340,20.0
30,14,2112,1184,65.45523,-54.69429,315.0315,0.0,0.0,1.13194,-1.07312,-0.11267,-0.20132,1.55924,-0.04073,0.06256,0.22206,30014,340,20.0
30,14,2114,1186,65.54507,-54.77981,314.66317,0.0,0.0,1.12526,-1.09129,-0.12006,-0.21265,1.56717,-0.03323,0.06685,0.23488,30014,340,20.0
30,14,2116,1188,65.63605,-54.86688,314.29567,0.0,0.0,1.11732,-1.11115,-0.1311,-0.22036,1.5756,-0.02373,0.06616,0.24772,30014,340,20.0
30,14,2118,1190,65.72745,-54.95717,313.93094,0.0,0.0,1.10663,-1.13139,-0.14373,-0.22377,1.58257,-0.01202,0.06144,0.25876,30014,340,20.0
30,14,2120,1192,65.81714,-55.04914,313.571,0.0,0.0,1.09339,-1.15124,-0.15509,-0.22362,1.58772,0.00132,0.05512,0.2665,30014,340,20.0
30,14,2122,1194,65.90534,-55.14346,313.21792,0.0,0.0,1.07825,-1.16996,-0.1632,-0.22118,1.59097,0.01538,0.04943,0.2704,30014,340,20.0
30,14,2124,1196,65.99151,-55.23867,312.87378,0.0,0.0,1.06195,-1.18761,-0.16668,-0.21808,1.59288,0.02978,0.04641,0.27053,30014,340,20.0
30,14,2126,1198,66.07567,-55.33457,312.54067,0.0,0.0,1.0455,-1.20466,-0.1651,-0.21532,1.59447,0.04416,0.04702,0.26722,30014,340,20.0
30,14,2128,1200,66.15757,-55.43027,312.22061,0.0,0.0,1.02998,-1.22228,-0.15899,-0.21259,1.59731,0.05859,0.0506,0.2606,30014,340,20.0
30,14,2130,1202,66.23787,-55.52672,311.91555,0.0,0.0,1.01626,-1.24121,-0.15001,-0.20795,1.60252,0.07294,0.05453,0.25054,30014,340,20.0
30,14,2132,1204,66.31758,-55.62491,311.62736,0.0,0.0,1.00428,-1.26126,-0.13999,-0.1988,1.6099,0.08716,0.0556,0.2367,30014,340,20.0
30,14,2134,1206,66.39669,-55.72479,311.35778,0.0,0.0,0.99377,-1.28178,-0.13024,-0.18291,1.61874,0.10103,0.05123,0.21861,30014,340,20.0
30,14,2136,1208,66.47534,-55.8274,311.10841,0.0,0.0,0.98447,-1.30173,-0.12166,-0.15835,1.62808,0.1141,0.03932,0.19578,30014,340,20.0
30,14,2138,1210,66.55444,-55.9336,310.88066,0.0,0.0,0.97551,-1.31873,-0.11444,-0.12506,1.63551,0.12553,0.01966,0.16838,30014,340,20.0
30,14,2140,1212,66.63321,-56.0405,310.67576,0.0,0.0,0.96628,-1.332,-0.10756,-0.08465,1.64,0.13533,-0.00591,0.13674,30014,340,20.0
30,14,2142,1214,66.71077,-56.14765,310.49469,0.0,0.0,0.957,-1.34158,-0.0998,-0.03808,1.64168,0.14343,-0.03585,0.10062,30014,340,20.0
30,14,2144,1216,66.78779,-56.25702,310.3382,0.0,0.0,0.94779,-1.34622,-0.09029,0.01371,1.63965,0.14896,-0.0689,0.05994,30014,340,20.0
30,14,2146,1218,66.86379,-56.36698,310.20679,0.0,0.0,0.9389,-1.34474,-0.07809,0.06813,1.63311,0.15104,-0.10244,0.01566,30014,340,20.0
30,14,2148,1220,66.93914,-56.4773,310.10066,0.0,0.0,0.93069,-1.33674,-0.06261,0.12202,1.62197,0.14914,-0.13366,-0.03071,30014,340,20.0
30,14,2150,1222,67.01317,-56.5865,310.01969,0.0,0.0,0.92372,-1.32221,-0.04336,0.17171,1.60658,0.14284,-0.15938,-0.07721,30014,340,20.0
30,14,2152,1224,67.08625,-56.69368,309.96345,0.0,0.0,0.91892,-1.302,-0.02086,0.21386,1.58814,0.13197,-0.17731,-0.12137,30014,340,20.0
30,14,2154,1226,67.15965,-56.79768,309.93122,0.0,0.0,0.91602,-1.27776,0.00442,0.24628,1.56777,0.11774,-0.18601,-0.16147,30014,340,20.0
30,14,2156,1228,67.23212,-56.89876,309.92194,0.0,0.0,0.9157,-1.25124,0.03212,0.26847,1.54724,0.10071,-0.18528,-0.19692,30014,340,20.0
30,14,2158,1230,67.3048,-56.99793,309.93434,0.0,0.0,0.91823,-1.22316,0.06126,0.28057,1.52731,0.08108,-0.17581,-0.22707,30014,340,20.0
30,14,2160,1232,67.37816,-57.09498,309.96688,0.0,0.0,0.92336,-1.19408,0.09118,0.28237,1.50828,0.05934,-0.15784,-0.25126,30014,340,20.0
30,14,2162,1234,67.45175,-57.18908,310.01784,0.0,0.0,0.93137,-1.16542,0.1213,0.274,1.49143,0.03611,-0.13184,-0.26908,30014,340,20.0
30,14,2164,1236,67.52608,-57.28069,310.08536,0.0,0.0,0.94222,-1.13794,0.1509,0.2559,1.47734,0.01188,-0.09862,-0.28023,30014,340,20.0
30,14,2166,1238,67.60113,-57.36837,310.16746,0.0,0.0,0.95598,-1.11357,0.17921,0.2294,1.46758,-0.01225,-0.05971,-0.28491,30014,340,20.0
30,14,2168,1240,67.67658,-57.45168,310.26215,0.0,0.0,0.97312,-1.095,0.20487,0.19854,1.46451,-0.0349,-0.0191,-0.28465,30014,340,20.0
30,14,2170,1242,67.75403,-57.53532,310.36749,0.0,0.0,0.99333,-1.08216,0.22594,0.16919,1.46787,-0.05592,0.01743,-0.28173,30014,340,20.0
30,14,2172,1244,67.83421,-57.6203,310.48163,0.0,0.0,1.0154,-1.0729,0.2413,0.14497,1.47527,-0.07579,0.04639,-0.27765,30014,340,20.0
30,14,2174,1246,67.91686,-57.70617,310.60287,0.0,0.0,1.03822,-1.06535,0.25107,0.12677,1.48454,-0.09491,0.06715,-0.27312,30014,340,20.0
30,14,2176,1248,68.00169,-57.79207,310.72966,0.0,0.0,1.06106,-1.05845,0.25606,0.11391,1.49443,-0.11344,0.08075,-0.26836,30014,340,20.0
30,14,2178,1250,68.0885,-57.87796,310.8606,0.0,0.0,1.08339,-1.05135,0.25749,0.10491,1.50392,-0.13156,0.08911,-0.26337,30014,340,20.0
30,14,2180,1252,68.17685,-57.96295,310.99454,0.0,0.0,1.10503,-1.0438,0.25667,0.09784,1.51272,-0.14933,0.09452,-0.25791,30014,340,20.0
30,14,2182,1254,68.26639,-58.04644,311.13053,0.0,0.0,1.12623,-1.03642,0.2545,0.09153,1.52145,-0.16656,0.09846,-0.2519,30014,340,20.0
30,14,2184,1256,68.35735,-58.12909,311.27102,0.0,0.0,1.14719,-1.02952,0.25125,0.08572,1.5305,-0.18313,0.1013,-0.24538,30014,340,20.0
30,14,2186,1258,68.44999,-58.2112,311.4168,0.0,0.0,1.16784,-1.02307,0.24695,0.0804,1.53978,-0.19899,0.10308,-0.23838,30014,340,20.0
30,14,2188,1260,68.54426,-58.29281,311.56764,0.0,0.0,1.18809,-1.01702,0.24168,0.07553,1.54921,-0.2141,0.10385,-0.23093,30014,340,20.0
30,14,2190,1262,68.64013,-58.37395,311.72332,0.0,0.0,1.20787,-1.01133,0.23548,0.0711,1.55871,-0.22844,0.10365,-0.22308,30014,340,20.0
30,14,2192,1264,68.73756,-58.45466,311.88362,0.0,0.0,1.2271,-1.00598,0.22841,0.06709,1.56819,-0.24197,0.10254,-0.21484,30014,340,20.0
30,14,2194,1266,68.83651,-58.53494,312.04832,0.0,0.0,1.24571,-1.00093,0.22051,0.06348,1.5776,-0.25466,0.10055,-0.20627,30014,340,20.0
30,14,2196,1268,68.93692,-58.61484,312.21721,0.0,0.0,1.26365,-0.99615,0.21185,0.06025,1.58685,-0.26651,0.09773,-0.19738,30014,340,20.0
30,14,2198,1270,69.03874,-58.69436,312.39005,0.0,0.0,1.28084,-0.9916,0.20248,0.05737,1.59588,-0.27748,0.09413,-0.18823,30014,340,20.0
30,14,2200,1272,69.1419,-58.77352,312.56664,0.0,0.0,1.29724,-0.98727,0.19245,0.05483,1.60463,-0.28757,0.0898,-0.17883,30014,340,20.0
30,14,2202,1274,69.24634,-58.85235,312.74674,0.0,0.0,1.31278,-0.98312,0.18182,0.0526,1.61303,-0.29676,0.08478,-0.16922,30014,340,20.0
30,14,2204,1276,69.35199,-58.93085,312.93015,0.0,0.0,1.32743,-0.97913,0.17063,0.05066,1.62103,-0.30504,0.07912,-0.15944,30014,340,20.0
30,14,2206,1278,69.45877,-59.00904,313.11664,0.0,0.0,1.34115,-0.97527,0.15895,0.049,1.62857,-0.3124,0.07287,-0.14952,30014,340,20.0
30,14,2208,1280,69.56661,-59.08693,313.30598,0.0,0.0,1.35388,-0.97153,0.14683,0.04759,1.63561,-0.31885,0.06608,-0.13949,30014,340,20.0
30,14,2210,1282,69.67544,-59.16452,313.49797,0.0,0.0,1.36561,-0.96789,0.13431,0.04641,1.64209,-0.32438,0.05879,-0.12938,30014,340,20.0
30,14,2212,1284,69.78516,-59.24182,313.69237,0.0,0.0,1.37629,-0.96432,0.12147,0.04544,1.64798,-0.329,0.05105,-0.11921,30014,340,20.0
30,14,2214,1286,69.89569,-59.31884,313.88897,0.0,0.0,1.3859,-0.96081,0.10834,0.04465,1.65324,-0.3327,0.04292,-0.10903,30014,340,20.0
30,14,2216,1288,70.00695,-59.39558,314.08756,0.0,0.0,1.39443,-0.95735,0.09498,0.04404,1.65783,-0.3355,0.03445,-0.09886,30014,340,20.0
30,14,2218,1290,70.11884,-59.47204,314.2879,0.0,0.0,1.40185,-0.95393,0.08145,0.04357,1.66172,-0.33741,0.02568,-0.08873,30014,340,20.0
