recordingId,frame,uniqueTrackId,sceneId,roadWidth,sceneX,sceneY,sceneXVelocity,sceneYVelocity,sceneXAcceleration,sceneYAcceleration
11,8746,11117,130,6,-5.791702545,-1.526197161,0.459027412,-1.22276886,-0.07584919,0.1780336
11,8748,11117,130,6,-5.887676447,-1.273912439,0.47986951,-1.261423607,-0.10421049,0.193273734
11,8750,11117,130,6,-5.985930192,-1.013718785,0.491268724,-1.30096827,-0.056996072,0.197723317
11,8752,11117,130,6,-6.086726136,-0.745607883,0.50397972,-1.340554513,-0.063554981,0.197931211
11,8754,11117,130,6,-6.186239755,-0.473922313,0.497568096,-1.358427847,0.032058122,0.089366671
11,8756,11117,130,6,-6.283575474,-0.20045867,0.486678593,-1.367318219,0.054447516,0.044451862
11,8758,11117,130,6,-6.379417345,0.075159973,0.479209354,-1.378093212,0.037346196,0.053874963
11,8760,11117,130,6,-6.474647204,0.353732653,0.476149297,-1.392863403,0.015300285,0.073850957
11,8762,11117,130,6,-6.568946505,0.636266213,0.471496508,-1.412667798,0.023263942,0.099021975
11,8764,11117,130,6,-6.663052751,0.919623441,0.470531229,-1.416786139,0.004826396,0.020591707
11,8766,11117,130,6,-6.754603175,1.201541963,0.45775212,-1.40959261,0.063895547,-0.035967646
11,8768,11117,130,6,-6.842103829,1.482881208,0.437503269,-1.406696227,0.101244255,-0.014481917
11,8770,11117,130,6,-6.926200598,1.764536795,0.420483847,-1.408277933,0.085097107,0.007908531
11,8772,11117,130,6,-7.006129341,2.046518044,0.399643715,-1.409906247,0.104200659,0.00814157
11,8774,11117,130,6,-7.081127979,2.325570462,0.374993186,-1.395262089,0.123252649,-0.073220793
11,8776,11117,130,6,-7.151203409,2.598097251,0.350377153,-1.362633942,0.123080165,-0.163140731
11,8778,11117,130,6,-7.217195329,2.867922532,0.329959599,-1.349126407,0.102087768,-0.067537675
11,8780,11117,130,6,-7.280834333,3.134104424,0.318195018,-1.330909461,0.058822903,-0.091084733
11,8765,11118,130,6,-14.79727961,-0.406482288,-0.489730933,0.506566697,0.027437513,-0.046790041
11,8767,11118,130,6,-14.69822479,-0.509893229,-0.495274097,0.517054706,0.027715821,-0.052440044
11,8769,11118,130,6,-14.5975893,-0.614061707,-0.50317748,0.520842389,0.039516914,-0.018938414
11,8771,11118,130,6,-14.49622142,-0.717719773,-0.506839378,0.518290331,0.018309493,0.012760289
11,8773,11118,130,6,-14.39649932,-0.820304925,-0.498610534,0.51292576,-0.041144223,0.026822853
11,8775,11118,130,6,-14.29934761,-0.921586602,-0.485758536,0.506408387,-0.06425999,0.032586865
11,8777,11118,130,6,-14.20426493,-1.02211356,-0.475413371,0.502634787,-0.051725826,0.018868
11,8779,11118,130,6,-14.11087013,-1.122150207,-0.466974034,0.500183238,-0.042196684,0.012257746
11,8781,11118,130,6,-14.01818533,-1.221570502,-0.463424004,0.497101471,-0.017750148,0.015408837
11,8783,11118,130,6,-13.92482534,-1.320469042,-0.466799924,0.494492703,0.016879597,0.013043837
11,8785,11118,130,6,-13.82957904,-1.419862277,-0.47623149,0.496966174,0.047157832,-0.012367352
11,8787,11118,130,6,-13.73492941,-1.520077822,-0.473248179,0.501077725,-0.014916557,-0.020557756
11,8789,11118,130,6,-13.64055337,-1.621637816,-0.47188019,0.507799972,-0.006839945,-0.033611236
11,8791,11118,130,6,-13.5449932,-1.725390809,-0.477800831,0.518764962,0.029603207,-0.05482495
11,8793,11118,130,6,-13.44708568,-1.829799856,-0.489537624,0.522045235,0.058683965,-0.016401363
11,8795,11118,130,6,-13.34679109,-1.933227604,-0.501472923,0.517138744,0.059676492,0.024532454
11,8797,11118,130,6,-13.24418501,-2.034714946,-0.513030409,0.507436707,0.057787431,0.048510182
11,8799,11118,130,6,-13.13751753,-2.134430551,-0.533337396,0.498578023,0.101534934,0.044293422
11,8801,11118,130,6,-13.02557656,-2.233985508,-0.559704891,0.497774786,0.131837477,0.004016185
11,8803,11118,130,6,-12.91030072,-2.332972657,-0.576379193,0.494935744,0.083371509,0.014195208
11,8805,11118,130,6,-12.79243214,-2.431704659,-0.589342892,0.49366001,0.064818497,0.006378672
11,8807,11118,130,6,-12.67445964,-2.529815613,-0.5898625,0.490554771,0.002598039,0.015526194
11,8809,11118,130,6,-12.55675882,-2.627154109,-0.58850411,0.486692482,-0.006791948,0.019311446
11,8811,11118,130,6,-12.43913714,-2.725041637,-0.588108358,0.489437638,-0.00197876,-0.013725779
11,8813,11118,130,6,-12.32262384,-2.824286414,-0.582566534,0.496223887,-0.027709123,-0.033931247
11,8815,11118,130,6,-12.20785425,-2.925500268,-0.573847965,0.50606927,-0.043592845,-0.049226912
11,8817,11118,130,6,-12.0933244,-3.028602036,-0.572649224,0.515508842,-0.005993703,-0.04719786
11,10267,11120,130,6,-12.52000687,-2.95157364,0.323053218,-0.511130904,0.025810203,-0.038905602
11,10269,11120,130,6,-12.58440411,-2.851092699,0.321986215,-0.502404707,0.005335016,-0.043630982
11,10271,11120,130,6,-12.64789041,-2.753582813,0.317431467,-0.48754943,0.022773742,-0.074276387
11,10273,11120,130,6,-12.71430326,-2.657456021,0.332064265,-0.48063396,-0.073163991,-0.034577346
11,10275,11120,130,6,-12.78395147,-2.561042579,0.348241048,-0.48206721,-0.080883913,0.00716625
11,10277,11120,130,6,-12.85358486,-2.464642566,0.348166944,-0.482000064,0.00037052,-0.000335731
11,10279,11120,130,6,-12.92229181,-2.367934972,0.343534737,-0.483537971,0.023161035,0.007689536
11,10281,11120,130,6,-12.990559,-2.27153138,0.341335972,-0.482017961,0.010993826,-0.007600053
11,10283,11120,130,6,-13.05937331,-2.175806065,0.344071571,-0.478626576,-0.013677999,-0.016956926
11,10285,11120,130,6,-13.12929516,-2.080305216,0.349609204,-0.477504246,-0.027688163,-0.00561165
11,10287,11120,130,6,-13.19888544,-1.984349097,0.347951422,-0.479780593,0.008288909,0.011381739
11,10289,11120,130,6,-13.26843415,-1.887081196,0.347743528,-0.486339502,0.00103947,0.032794542
11,10291,11120,130,6,-13.33652021,-1.788318242,0.340430335,-0.493814775,0.036565965,0.037376365
11,10293,11120,130,6,-13.40237901,-1.688348231,0.329294001,-0.499850051,0.055681672,0.030176381
11,10295,11120,130,6,-13.46674564,-1.58848879,0.321833146,-0.499297205,0.037304276,-0.00276423
11,10297,11120,130,6,-13.53121459,-1.488995451,0.322344748,-0.497466696,-0.002558011,-0.009152545
11,10299,11120,130,6,-13.59595247,-1.388354298,0.32368939,-0.503205767,-0.006723209,0.028695356
11,10301,11120,130,6,-13.66168268,-1.286395654,0.32865104,-0.50979322,-0.02480825,0.032937262
11,10303,11120,130,6,-13.72663893,-1.182614817,0.324781247,-0.518904186,0.019348962,0.045554831
11,10305,11120,130,6,-13.7919023,-1.077773003,0.326316891,-0.52420907,-0.007678219,0.026524422
11,10307,11120,130,6,-13.85728501,-0.971945917,0.326913536,-0.529135429,-0.002983225,0.024631796
11,10309,11120,130,6,-13.92342236,-0.866177242,0.330686758,-0.528843373,-0.018866109,-0.001460281
11,10311,11120,130,6,-13.9908803,-0.760332024,0.337289676,-0.52922609,-0.033014591,0.001913586
11,10313,11120,130,6,-14.0590959,-0.654340057,0.341078028,-0.529959837,-0.018941764,0.003668732
11,10315,11120,130,6,-14.12748591,-0.547825707,0.341950049,-0.532571748,-0.0043601,0.013059557
11,10317,11120,130,6,-14.19398665,-0.441147499,0.332503686,-0.53339104,0.047231812,0.004096458
11,10319,11120,130,6,-14.25845384,-0.334503636,0.322335942,-0.533219317,0.050838718,-0.000858613
11,10321,11120,130,6,-14.3225861,-0.229053893,0.320661312,-0.527248713,0.008373152,-0.02985302
11,10323,11120,130,6,-14.3876755,-0.125300853,0.325446967,-0.518765199,-0.023928274,-0.04241757
11,10325,11120,130,6,-14.45480835,-0.022030771,0.335664295,-0.51635041,-0.051086641,-0.012073945
11,10327,11120,130,6,-14.52309007,0.082428737,0.341408563,-0.522297543,-0.028721339,0.029735663
11,10329,11120,130,6,-14.59160216,0.186678668,0.342560485,-0.521249652,-0.005759609,-0.005239456
11,10331,11120,130,6,-14.66022792,0.2905053,0.343128796,-0.519133164,-0.002841559,-0.01058244
11,10333,11120,130,6,-14.72968351,0.393356545,0.347277945,-0.514256221,-0.020745744,-0.024384711
11,10335,11120,130,6,-14.80122209,0.494802531,0.357692898,-0.507229931,-0.052074765,-0.035131451
11,10337,11120,130,6,-14.87631016,0.595294916,0.375440324,-0.502461925,-0.088737128,-0.023840032
11,11081,11144,130,6,-5.002953056,2.927002479,-0.489121848,0.415871099,0.011522784,0.039151634
11,11083,11144,130,6,-4.904980336,2.844840876,-0.4898636,0.410808016,0.003708761,0.025315412
11,11085,11144,130,6,-4.807188559,2.763909297,-0.488958887,0.404657895,-0.004523563,0.030750608
11,11087,11144,130,6,-4.708954555,2.683629589,-0.491170017,0.401398538,0.011055651,0.016296781
11,11089,11144,130,6,-4.609651016,2.603770706,-0.496517696,0.399294415,0.026738393,0.010520615
11,11091,11144,130,6,-4.508287313,2.52405578,-0.506818516,0.398574628,0.051504103,0.003598939
11,11093,11144,130,6,-4.405062864,2.445083839,-0.516122246,0.394859709,0.046518647,0.018574593
11,11095,11144,130,6,-4.302251133,2.367160593,-0.514058654,0.389616229,-0.010317961,0.026217402
11,11097,11144,130,6,-4.200393465,2.289777962,-0.509288341,0.386913154,-0.023851566,0.013515373
11,11099,11144,130,6,-4.099822598,2.212792123,-0.502854336,0.384929197,-0.032170023,0.009919784
11,11101,11144,130,6,-3.998965265,2.135452253,-0.504286662,0.38669935,0.007161631,-0.008850765
11,11103,11144,130,6,-3.896093941,2.056462917,-0.51435662,0.39494668,0.050349788,-0.04123665
11,11105,11144,130,6,-3.790525579,1.976473689,-0.527841812,0.399946139,0.067425962,-0.024997292
11,11107,11144,130,6,-3.684324341,1.896140414,-0.531006191,0.401666372,0.015821896,-0.008601168
11,11109,11144,130,6,-3.579284346,1.815523391,-0.525199974,0.403085118,-0.029031087,-0.007093728
11,11111,11144,130,6,-3.475023247,1.734046762,-0.521305495,0.407383144,-0.019472397,-0.021490132
11,11113,11144,130,6,-3.370986413,1.651086521,-0.520184169,0.414801205,-0.005606626,-0.037090305
11,11115,11144,130,6,-3.266554431,1.566715656,-0.52215991,0.421854322,0.009878702,-0.035265582
11,11117,11144,130,6,-3.160802461,1.480986804,-0.528759851,0.428644261,0.032999708,-0.033949695
11,11119,11144,130,6,-3.054031545,1.394118764,-0.533854578,0.434340203,0.025473635,-0.028479711
11,11121,11144,130,6,-2.948867612,1.306817584,-0.525819669,0.436505897,-0.040174547,-0.010828472
11,11123,11144,130,6,-2.845186251,1.218282315,-0.518406805,0.442676346,-0.037064322,-0.030852245
11,11125,11144,130,6,-2.742322129,1.127653694,-0.51432061,0.453143104,-0.020430972,-0.052333788
11,11127,11144,130,6,-2.638795146,1.035209938,-0.517634915,0.462218779,0.016571524,-0.045378377
11,11129,11144,130,6,-2.533451536,0.942105224,-0.52671805,0.465523571,0.045415677,-0.01652396
11,11131,11144,130,6,-2.426625671,0.848372638,-0.534129321,0.468662929,0.037056354,-0.015696787
11,11133,11144,130,6,-2.320239979,0.754377663,-0.53192846,0.469974878,-0.011004305,-0.006559746
11,11135,11144,130,6,-2.214809675,0.660087839,-0.527151524,0.471449118,-0.02388468,-0.007371199
11,11137,11144,130,6,-2.110810833,0.565394761,-0.51999421,0.473465389,-0.035786572,-0.010081356
11,11139,11144,130,6,-2.007317222,0.470322815,-0.517468054,0.475359733,-0.012630777,-0.009471719
11,11141,11144,130,6,-1.903154622,0.375036034,-0.520812999,0.476433904,0.016724724,-0.005370858
11,11143,11144,130,6,-1.797569085,0.279606955,-0.527927687,0.477145395,0.035573439,-0.003557452
11,11145,11144,130,6,-1.691148571,0.184473872,-0.53210257,0.475665413,0.020874418,0.00739991
11,11147,11144,130,6,-1.58801511,0.090389495,-0.515667304,0.470421889,-0.082176329,0.026217619
11,11149,11144,130,6,-1.487904191,-0.003560582,-0.500554592,0.469750384,-0.075563563,0.003357526
11,11151,11144,130,6,-1.389307399,-0.097960463,-0.492983964,0.471999403,-0.037853141,-0.011245097
11,11153,11144,130,6,-1.29062283,-0.192561329,-0.493422845,0.473004333,0.002194406,-0.005024648
11,11155,11144,130,6,-1.190956258,-0.286689046,-0.498332858,0.470638583,0.024550064,0.01182875
11,11157,11144,130,6,-1.09160332,-0.37948,-0.496764689,0.46395477,-0.007840844,0.033419061
11,11159,11144,130,6,-0.993955259,-0.47042927,-0.488240309,0.454746353,-0.042621898,0.046042087
11,11161,11144,130,6,-0.898520573,-0.559561905,-0.477173428,0.445663174,-0.055334407,0.045415893
11,11163,11144,130,6,-0.804092133,-0.647094549,-0.472142201,0.437663221,-0.025156136,0.039999767
11,11165,11144,130,6,-0.709300751,-0.732796928,-0.473956909,0.428511891,0.009073542,0.045756648
11,11167,11144,130,6,-0.612647299,-0.816920859,-0.483267261,0.420619658,0.046551761,0.039461165
11,11169,11144,130,6,-0.512982084,-0.899522987,-0.498326073,0.413010638,0.07529406,0.038045099
11,11171,11144,130,6,-0.4104466,-0.980461608,-0.512677419,0.404693105,0.07175673,0.041587669
11,11173,11144,130,6,-0.307021375,-1.05962897,-0.517126127,0.395836808,0.022243541,0.044281484
11,11175,11144,130,6,-0.200809172,-1.138028962,-0.531061016,0.391999962,0.069674442,0.01918423
11,11177,11144,130,6,-0.090808716,-1.215867131,-0.550002277,0.389190847,0.094706306,0.014045574
11,11179,11144,130,6,0.026416023,-1.292329978,-0.5861237,0.382314234,0.180607115,0.034383065
11,11181,11144,130,6,0.152527834,-1.366967455,-0.630559053,0.373187386,0.222176768,0.045634239
11,11183,11144,130,6,0.281558761,-1.439783268,-0.645154632,0.364079062,0.072977894,0.045541623
11,11185,11144,130,6,0.409603099,-1.510679537,-0.640221693,0.354481347,-0.024664694,0.04798857
11,11187,11144,130,6,0.53591059,-1.579516229,-0.631537454,0.34418346,-0.043421197,0.051489437
11,11189,11144,130,6,0.660317299,-1.646414693,-0.622033545,0.334492319,-0.047519546,0.048455704
11,11191,11144,130,6,0.783617529,-1.712121643,-0.616501152,0.32853475,-0.027661964,0.029787846
11,11193,11144,130,6,0.907139309,-1.777152194,-0.617608897,0.325152753,0.005538724,0.016909983
11,11195,11144,130,6,1.029685943,-1.841501575,-0.61273317,0.321746907,-0.024378634,0.017029231
11,11197,11144,130,6,1.148019778,-1.905123958,-0.591669176,0.318111916,-0.105319969,0.018174958
11,11199,11144,130,6,1.261001559,-1.968174576,-0.564908905,0.315253087,-0.133801354,0.014294145
11,11201,11144,130,6,1.369894917,-2.030867289,-0.544466789,0.313463567,-0.102210582,0.008947596
11,11203,11144,130,6,1.476225872,-2.093856133,-0.531654776,0.314944219,-0.064060064,-0.00740326
11,11205,11144,130,6,1.581346737,-2.157286884,-0.525604326,0.317153756,-0.030252251,-0.011047683
11,11207,11144,130,6,1.686115902,-2.221195136,-0.523845825,0.31954126,-0.008792505,-0.011937519
11,11209,11144,130,6,1.789328324,-2.285406619,-0.516062106,0.321057413,-0.038918594,-0.007580768
11,11211,11144,130,6,1.889479097,-2.349839709,-0.500753865,0.32216545,-0.076541207,-0.005540182
11,11213,11144,130,6,1.98911608,-2.414765363,-0.498184915,0.324628273,-0.012844749,-0.012314115
11,11215,11144,130,6,2.088727177,-2.480315301,-0.498055484,0.32774969,-0.000647153,-0.015607088
11,11217,11144,130,6,2.189464167,-2.54658854,-0.50368495,0.331366196,0.028147329,-0.01808253
11,11219,11144,130,6,2.294395027,-2.614354312,-0.524654302,0.338828856,0.104846759,-0.037313298
11,11221,11144,130,6,2.405966277,-2.681969981,-0.557856248,0.338078347,0.166009731,0.003752543
11,11223,11144,130,6,2.520557914,-2.748813864,-0.572958189,0.334219413,0.075509705,0.019294672
11,11225,11144,130,6,2.638909798,-2.815245975,-0.591759416,0.332160558,0.094006132,0.010294273
11,11227,11144,130,6,2.760112326,-2.880765989,-0.606012641,0.327600067,0.071266125,0.022802453
11,11229,11144,130,6,2.883250299,-2.94432872,-0.615689866,0.317813658,0.048386127,0.048932047
11,11231,11144,130,6,3.009401812,-3.00539965,-0.630757564,0.305354646,0.075338491,0.062295058
11,17228,11227,130,6,4.730915539,2.918106222,-0.22934518,0.946436746,0.006256264,-0.277921723
11,17230,11227,130,6,4.777339767,2.717978971,-0.232121138,1.000636253,0.013879788,-0.270997535
11,17232,11227,130,6,4.825326965,2.506530488,-0.239935993,1.057242419,0.039074277,-0.28303083
11,17234,11227,130,6,4.876487185,2.286431227,-0.2558011,1.100496302,0.079325532,-0.216269415
11,17236,11227,130,6,4.931132954,2.058666496,-0.273228843,1.138823658,0.087138718,-0.191636782
11,17238,11227,130,6,4.994425617,1.827398492,-0.316463317,1.156340016,0.216172369,-0.087581787
11,17240,11227,130,6,5.066763224,1.595613195,-0.361688035,1.158926489,0.226123592,-0.012932369
11,17242,11227,130,6,5.148592067,1.362298958,-0.409144211,1.166571184,0.23728088,-0.038223472
11,17244,11227,130,6,5.241282547,1.126942755,-0.4634524,1.176781014,0.271540944,-0.051049152
11,17246,11227,130,6,5.344118849,0.8904226,-0.514181513,1.182600774,0.253645564,-0.029098801
11,17248,11227,130,6,5.457627665,0.651100721,-0.56754408,1.196609394,0.266812836,-0.070043098
11,17250,11227,130,6,5.580943832,0.412743349,-0.616580833,1.191786861,0.245183766,0.024112668
11,17252,11227,130,6,5.712868257,0.176410002,-0.659622128,1.181666735,0.215206474,0.050600627
11,17254,11227,130,6,5.852673575,-0.057361698,-0.69902659,1.168858499,0.197022307,0.064041183
11,17256,11227,130,6,6.000737095,-0.286889449,-0.7403176,1.147638756,0.206455051,0.106098713
11,17258,11227,130,6,6.155969557,-0.512049915,-0.776162308,1.125802332,0.179223541,0.109182117
11,17260,11227,130,6,6.31317501,-0.732709659,-0.786027267,1.10329872,0.049324796,0.112518063
11,17262,11227,130,6,6.471593589,-0.950258322,-0.792092892,1.087743312,0.030328122,0.077777037
11,17264,11227,130,6,6.630023174,-1.163431224,-0.792147927,1.06586451,0.000275176,0.109394009
11,17266,11227,130,6,6.786206724,-1.371681136,-0.78091775,1.041249563,-0.056150884,0.123074736
11,17268,11227,130,6,6.938404985,-1.574768068,-0.760991303,1.01543466,-0.099632232,0.129074516
11,17270,11227,130,6,7.08725696,-1.771435766,-0.744259876,0.983338487,-0.083657137,0.160480866
11,17272,11227,130,6,7.234077977,-1.962660145,-0.734105086,0.956121897,-0.050773949,0.136082948
11,17274,11227,130,6,7.378581328,-2.147938516,-0.722516755,0.926391852,-0.057941656,0.148650225
11,17276,11227,130,6,7.518576765,-2.328079649,-0.699977182,0.900705666,-0.112697866,0.128430929
11,17278,11227,130,6,7.654212041,-2.503352373,-0.678176384,0.87636362,-0.109003988,0.121710232
11,17280,11227,130,6,7.786475147,-2.672830146,-0.661315526,0.847388864,-0.08430429,0.144873778
11,17282,11227,130,6,7.915172957,-2.836472923,-0.643489054,0.818213885,-0.089132361,0.145874894
11,17284,11227,130,6,8.040205869,-2.993839593,-0.62516456,0.786833351,-0.091622469,0.156902671
11,17286,11227,130,6,8.16290974,-3.144885594,-0.613519352,0.755230003,-0.058226042,0.158016741
11,17237,11228,130,6,5.477896145,2.753959589,-0.367854467,0.651720441,0.09747429,-0.146348942
11,17239,11228,130,6,5.556293843,2.618040875,-0.39198849,0.679593573,0.120670113,-0.139365657
11,17241,11228,130,6,5.638409394,2.476783174,-0.410577754,0.706288502,0.092946324,-0.133474645
11,17243,11228,130,6,5.723785684,2.330411759,-0.42688145,0.731857076,0.081518479,-0.127842873
11,17245,11228,130,6,5.811236556,2.177423954,-0.43725436,0.764939024,0.051864547,-0.165409737
11,17247,11228,130,6,5.902947832,2.015987608,-0.458556379,0.807181733,0.106510098,-0.211213545
11,17249,11228,130,6,5.998370204,1.846762387,-0.47711186,0.846126105,0.092777405,-0.194721861
11,17251,11228,130,6,6.096219797,1.671235492,-0.489247965,0.877634476,0.060680524,-0.157541856
11,17253,11228,130,6,6.196469752,1.489377281,-0.501249778,0.909291055,0.060009062,-0.158282895
11,17255,11228,130,6,6.298957771,1.300889494,-0.512440094,0.942438933,0.055951579,-0.165739391
11,17257,11228,130,6,6.404461357,1.106659987,-0.527517931,0.971147535,0.075389187,-0.143543009
11,17259,11228,130,6,6.513521755,0.90849241,-0.545301987,0.990837884,0.08892028,-0.098451746
11,17261,11228,130,6,6.624649123,0.706306297,-0.55563684,1.010930565,0.051674264,-0.100463403
11,17263,11228,130,6,6.736263271,0.500561864,-0.558070741,1.028722168,0.012169505,-0.088958013
11,17265,11228,130,6,6.850330744,0.29229757,-0.570337368,1.041321468,0.061333134,-0.062996502
11,17267,11228,130,6,6.968283115,0.083495436,-0.589761855,1.04401067,0.097122434,-0.013446012
11,17269,11228,130,6,7.089638432,-0.124827571,-0.606776582,1.041615037,0.085073636,0.011978168
11,17271,11228,130,6,7.212427441,-0.331642791,-0.613945046,1.034076096,0.035842321,0.037694702
11,17273,11228,130,6,7.336493795,-0.536363233,-0.620331773,1.023602214,0.031933634,0.052369414
11,17275,11228,130,6,7.46354777,-0.738784301,-0.635269873,1.012105337,0.0746905,0.057484382
11,17277,11228,130,6,7.593800511,-0.938449575,-0.651263702,0.998326371,0.079969148,0.068894832
11,17279,11228,130,6,7.725764892,-1.134632309,-0.659821909,0.980913671,0.042791034,0.087063497
11,17281,11228,130,6,7.861449274,-1.328005257,-0.678421908,0.966864737,0.092999993,0.070244671
11,17283,11228,130,6,7.999658285,-1.517728185,-0.691045058,0.948614639,0.06311575,0.091250491
11,17285,11228,130,6,8.140873016,-1.702644653,-0.706073651,0.92458234,0.075142968,0.120161493
11,17287,11228,130,6,8.284407081,-1.882186701,-0.717670329,0.897710244,0.057983387,0.134360483
11,17289,11228,130,6,8.42942419,-2.054611455,-0.725085543,0.86212377,0.037076072,0.177932368
11,17291,11228,130,6,8.574614781,-2.221647137,-0.725952955,0.835178407,0.004337061,0.134726816
11,17293,11228,130,6,8.721213573,-2.383926731,-0.73299396,0.811397969,0.035205026,0.118902191
11,17295,11228,130,6,8.868365169,-2.541187947,-0.73575798,0.786306084,0.013820097,0.125459425
11,17297,11228,130,6,9.014996697,-2.692634078,-0.73315764,0.757230652,-0.013001702,0.145377159
11,17299,11228,130,6,9.161162117,-2.838354499,-0.730827099,0.728602107,-0.011652701,0.143142724
11,17301,11228,130,6,9.308730348,-2.978490781,-0.737841154,0.700681406,0.035070275,0.139603504
11,17303,11228,130,6,9.459108811,-3.113157666,-0.751892314,0.673334425,0.0702558,0.136734908
11,18348,11242,130,6,4.225223064,2.925883491,-0.047853968,0.598527343,0.030774079,0.000453925
11,18350,11242,130,6,4.236047781,2.805730054,-0.054123586,0.600767184,0.03134809,-0.011199208
11,18352,11242,130,6,4.248575362,2.685787931,-0.062637907,0.599710618,0.042571606,0.005282833
11,18354,11242,130,6,4.263578232,2.566760655,-0.07501435,0.595136379,0.061882215,0.022871193
11,18356,11242,130,6,4.281159441,2.448568347,-0.087906042,0.590961539,0.064458457,0.020874202
11,18358,11242,130,6,4.301361572,2.331496291,-0.101010656,0.585360282,0.065523073,0.028006284
11,18360,11242,130,6,4.324709725,2.216526103,-0.116740763,0.574850941,0.078650532,0.052546706
11,18362,11242,130,6,4.350910995,2.103423886,-0.131006353,0.565511083,0.071327951,0.046699288
11,18364,11242,130,6,4.380309497,1.991958804,-0.146992512,0.557325411,0.079930794,0.040928361
11,18366,11242,130,6,4.413229721,1.88114861,-0.164601118,0.554050967,0.088043032,0.016372219
11,18368,11242,130,6,4.450028027,1.771088735,-0.183991529,0.550299375,0.096952057,0.018757962
11,18370,11242,130,6,4.490742825,1.662149212,-0.203573991,0.544697616,0.097912307,0.028008795
11,18372,11242,130,6,4.534718799,1.554411035,-0.219879869,0.538690884,0.081529392,0.030033661
11,18374,11242,130,6,4.581793549,1.448871514,-0.235373749,0.527697604,0.077469397,0.054966399
11,18376,11242,130,6,4.632467401,1.34644025,-0.253369264,0.512156322,0.089977577,0.077706407
11,18378,11242,130,6,4.686158792,1.245700985,-0.268456955,0.503696323,0.075438454,0.042299996
11,18380,11242,130,6,4.743108232,1.147663797,-0.2847472,0.490185941,0.081451226,0.067551909
11,18382,11242,130,6,4.803048738,1.052287215,-0.299702527,0.476882908,0.074776634,0.066515167
11,18384,11242,130,6,4.865289398,0.958793845,-0.311203303,0.467466851,0.057503883,0.047080287
11,18386,11242,130,6,4.929736377,0.864920659,-0.322234894,0.469365932,0.055157953,-0.009495407
11,18388,11242,130,6,4.99688617,0.770217777,-0.335748965,0.473514411,0.067570356,-0.020742395
11,18390,11242,130,6,5.065996204,0.674238002,-0.345550171,0.479898874,0.049006027,-0.031922317
11,18392,11242,130,6,5.13649007,0.577760021,-0.352469329,0.482389906,0.034595794,-0.01245516
11,18394,11242,130,6,5.208834103,0.481089989,-0.361720163,0.483350156,0.046254167,-0.00480125
11,18396,11242,130,6,5.282492776,0.386332501,-0.368293365,0.473787442,0.03286601,0.047813574
11,18398,11242,130,6,5.357273385,0.294093992,-0.373903049,0.461192544,0.028048419,0.062974488
11,18400,11242,130,6,5.434276568,0.203876466,-0.385015912,0.45108763,0.055564314,0.050524568
11,18402,11242,130,6,5.512955102,0.116297215,-0.393392672,0.437896255,0.041883804,0.065956876
11,18404,11242,130,6,5.592080742,0.032145295,-0.395628198,0.420759601,0.011177627,0.085683272
11,18406,11242,130,6,5.67137641,-0.049853119,-0.39647834,0.409992068,0.004250711,0.053837663
11,18408,11242,130,6,5.751980523,-0.130675577,-0.403020567,0.404112292,0.032711136,0.029398879
11,18410,11242,130,6,5.834767609,-0.212409975,-0.413935427,0.408671989,0.054574299,-0.022798483
11,18412,11242,130,6,5.917911784,-0.294494925,-0.415720878,0.410424748,0.008927257,-0.008763794
11,18414,11242,130,6,6.000078099,-0.376705918,-0.410831571,0.411054966,-0.024446536,-0.00315109
11,18416,11242,130,6,6.082698811,-0.459949395,-0.41310356,0.416217385,0.011359942,-0.025812094
11,18418,11242,130,6,6.166327336,-0.54410606,-0.418142625,0.420783326,0.025195327,-0.022829707
11,18420,11242,130,6,6.251027274,-0.628167472,-0.423499692,0.420307058,0.026785336,0.00238134
11,18422,11242,130,6,6.336038491,-0.710068419,-0.425056085,0.409504737,0.007781963,0.054011606
11,18424,11242,130,6,6.420223198,-0.787981763,-0.420923536,0.389566719,-0.020662742,0.099690088
11,18426,11242,130,6,6.503980828,-0.861824111,-0.418788147,0.369211742,-0.010676947,0.101774888
11,18428,11242,130,6,6.587649021,-0.931982372,-0.418340969,0.350791304,-0.002235892,0.092102189
11,18430,11242,130,6,6.672018218,-1.000130883,-0.421845984,0.340742554,0.017525076,0.050243748
11,18432,11242,130,6,6.758080052,-1.067573009,-0.43030917,0.337210632,0.042315932,0.017659611
11,18434,11242,130,6,6.845160245,-1.134561434,-0.435400964,0.334942123,0.025458969,0.011342548
11,18436,11242,130,6,6.932863573,-1.201696155,-0.438516639,0.335673606,0.015578377,-0.003657415
11,18438,11242,130,6,7.021780989,-1.269188771,-0.444587082,0.337463081,0.030352214,-0.008947379
11,18440,11242,130,6,7.112359381,-1.336769483,-0.452891959,0.337903556,0.041524385,-0.002202374
11,18442,11242,130,6,7.20496273,-1.404066378,-0.463016741,0.336484476,0.05062391,0.007095403
11,18444,11242,130,6,7.299442826,-1.470945164,-0.472400484,0.334393933,0.046918715,0.010452712
11,18446,11242,130,6,7.395052061,-1.535594882,-0.478046172,0.323248588,0.028228439,0.055726724
11,18448,11242,130,6,7.491118208,-1.597878732,-0.480330736,0.311419249,0.011422821,0.059146696
11,18450,11242,130,6,7.587113253,-1.656994405,-0.479975223,0.295578365,-0.001777564,0.079204421
11,18452,11242,130,6,7.683112933,-1.713185958,-0.479998403,0.280957764,0.000115899,0.073103003
